"","garrett_67","garrett_53","garrett_47","garrett_50","garrett_60","garrett_76","garrett_35","garrett_34","garrett_95","garrett_49","garrett_39","garrett_85","25617X30","25617X31","25617X32","25617X37","25617X38","25617X39","25617X40","25617X41","25617X42"
"Desulfotalea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0,0,0
"Desulfobulbus",0,0,0,0,0,0.0143513203214696,0,0,0,0,0,0,0.00299043062200957,0,0,0.000496574737808538,0.000120187107288627,0,0,0,0.00117881434852825
"Desulfurivibrio",0,0,0,0,0,0.0287026406429392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Desulfogranum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0,0,0
"Desulfolithobacter",0,0,0,0,0,0,0.000456533450205897,0,0,0,0,0,0,0,0.00197180321403924,0.000165524912602846,0,0,0,0,0
"Thermodesulfobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000220699883470462,0,0,4.9386618201932e-05,0,0
"Syntrophobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.91973929385992e-05,0,0,0
"Desulfoglaeba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0,0,0
"Campylobacter",0.425549052247221,0.69567457889143,0.964135526000889,0.808910723361003,0.947756391505294,1.11940298507463,1.1687256325271,0.17164435290079,0.528161392268064,0.0589970501474926,3.76871556438564,0.0452898550724638,0.0388755980861244,0.0463828832198698,0.108449176772158,1.65546982591193,2.03332548110899,0.48077394793905,0.332618873590012,0.583621828214326,0.522214756398015
"Malaciobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110349941735231,0.000120187107288627,8.91973929385992e-05,0,0.000568462819689278,0
"Halarcobacter",0,0,0.00341892030496769,0,0,0,0.000456533450205897,0,0,0,0.00204821498064437,0.0113224637681159,0,0,0,0.000331049825205692,0,0,4.9386618201932e-05,0,0
"Aliarcobacter",0,0.00322071564301588,0,0,0,0,0.000913066900411793,0,0,0,0.00136547665376291,0,0,0,0,5.51749708676154e-05,0,0,0.000148159854605796,0,0
"Arcobacter",0,0,0,0,0,0.0143513203214696,0.000913066900411793,0,0,0,0.00273095330752583,0.0226449275362319,0,0,0,0.000606924679543769,0.000600935536443135,8.91973929385992e-05,4.9386618201932e-05,0,0
"Hydrogenimonas",0.00134242603232562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120187107288627,0,0,0,0.000589407174264125
"Sulfurovum",0,0,0,0,0,0,0.000456533450205897,0,0,0,0,0,0,0.00149622203935064,0,0,0,0,0,0,0
"Nitratifractor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00197180321403924,0,0.000120187107288627,0,0,0,0.00294703587132063
"Helicobacter",0.00134242603232562,0,0,0,0,0,0,0,0,0,0.00273095330752583,0.0226449275362319,0.00149521531100478,0,0.00197180321403924,0.000662099650411385,0.000360561321865881,8.91973929385992e-05,0.00024693309100966,0.000189487606563093,0
"Sulfurimonas",0,0,0,0.00423513467728274,0.0058503480957117,0,0.000456533450205897,0,0,0,0.00136547665376291,0,0,0,0,0.000717274621279,0.000360561321865881,0,0,0,0
"Sulfurospirillum",0,0,0,0,0,0,0,0,0,0,0.00136547665376291,0,0,0,0,0.000110349941735231,0,0,4.9386618201932e-05,0,0
"Nitratiruptor",0,0,0,0,0,0,0.000456533450205897,0,0,0,0,0,0,0.00149622203935064,0,5.51749708676154e-05,0.000120187107288627,8.91973929385992e-05,9.8773236403864e-05,0,0
"Caminibacter",0,0,0,0,0,0,0.000456533450205897,0,0,0,0,0,0,0,0,0.000110349941735231,0.000120187107288627,0,0,0,0
"Archangium",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00598488815740256,0,0,0.000120187107288627,0,0,0,0.00176822152279238
"Stigmatella",0,0,0,0,0,0.0143513203214696,0,0,0,0,0,0,0,0,0,0,0.000120187107288627,0,0,0.000189487606563093,0
"Melittangium",0,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,5.51749708676154e-05,0,0,4.9386618201932e-05,0,0
"Cystobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0,0,0
"Corallococcus",0,0,0,0,0,0,0.000456533450205897,0,0.00216459586995108,0,0,0,0.00747607655502392,0,0,5.51749708676154e-05,0,0,0,0,0
"Myxococcus",0,0,0,0,0,0,0.000913066900411793,0,0,0,0.000682738326881456,0,0.00448564593301435,0.00299244407870128,0,5.51749708676154e-05,0,0,0,0.000189487606563093,0
"Anaeromyxobacter",0.00134242603232562,0,0.00341892030496769,0,0.0117006961914234,0,0.000913066900411793,0,0,0,0,0,0,0,0,0.000220699883470462,0.000120187107288627,0,0,0,0
"Vulgatibacter",0,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,0,0,0,0,0,0
"Chondromyces",0,0,0,0,0,0,0,0,0,0,0,0,0.00149521531100478,0,0,5.51749708676154e-05,0,0,0,0,0
"Sorangium",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00448866611805192,0,0.000275874854338077,0.000120187107288627,0.000178394785877198,0.000148159854605796,0.000189487606563093,0.00176822152279238
"Polyangium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0.000120187107288627,0,9.8773236403864e-05,0,0
"Labilithrix",0,0,0,0,0,0,0,0,0,0,0,0,0.00149521531100478,0,0,0,0,0,0,0,0
"Fusobacterium",0.629597809160715,0.222229379368096,0.745324626482957,0.470099949178384,0.286667056689873,0.416188289322618,0.788433268505583,0,0.930776224078964,0,3.36726542817934,0.0339673913043478,0.041866028708134,0.0613451036133762,0.00788721285615696,6.0736607931071,1.73634313899879,0.0756393892119321,0.169840579996444,0.602949564083761,0.219848876000519
"Cetobacterium",0,0,0,0,0,0,0,0,0,0,0.000682738326881456,0.0113224637681159,0,0,0,0.000331049825205692,0,0,0,0,0
"Ilyobacter",0.00134242603232562,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0.00448564593301435,0,0,0.000165524912602846,0.000120187107288627,0,0.000197546472807728,0.000568462819689278,0
"Leptotrichia",0.115448638780003,0.20290508551,0.2222298198229,0.275283754023378,0.514830632422629,1.52123995407577,0.283507272577862,0.240302094061105,0.0476211091389238,0,10.626139319583,0,0.0313995215311005,0.016458442432857,0.0591540964211772,0.364154807726261,1.0356523035061,0.132190536335004,0.144900337804469,0.597454423493431,0.812792493310229
"Pseudoleptotrichia",0.00402727809697686,0.00322071564301588,0,0,0,0,0.00228266725102948,0,0.00432919173990216,0,0.0245785797677324,0,0,0,0.00197180321403924,0.000606924679543769,0.000480748429154508,0,0.0026174907647024,0.00720052904939752,0.0194504367507161
"Sebaldella",0,0,0,0,0,0,0.000456533450205897,0,0,0,0.00204821498064437,0,0,0,0,0,0,0,0,0,0
"Borreliella",0,0,0,0,0,0,0.000456533450205897,0,0,0,0,0,0,0,0,0.000110349941735231,0,0,0,0,0.000589407174264125
"Borrelia",0,0,0,0,0,0,0.000456533450205897,0,0,0,0,0,0.00149521531100478,0,0,0.000110349941735231,0.000240374214577254,0.000267592178815798,4.9386618201932e-05,0,0.000589407174264125
"Treponema",0.0899425441658165,0.0322071564301588,0.105986529453998,0.0211756733864137,0.0234013923828468,0,0.00319573415144128,0.0343288705801579,0.0151521710896576,0,0.0163857198451549,0.0113224637681159,0.0478468899521531,0.0329168848657141,0.0532386867790594,0.331436050001766,0.0712709546221558,0.00392468528929836,0.0119515616048675,0.0299390418369687,0.0277021371904139
"Brucepastera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0,0,0
"Spirochaeta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110349941735231,0,0,0,0,0
"Marispirochaeta",0,0.00322071564301588,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,5.51749708676154e-05,0,0,0,0,0
"Sediminispirochaeta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000240374214577254,0,0,0,0
"Thiospirochaeta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000275874854338077,0,0,0,0,0
"Sphaerochaeta",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119697763148051,0.00591540964211772,0.000331049825205692,0.000240374214577254,8.91973929385992e-05,0,0,0
"Parasphaerochaeta",0.00134242603232562,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,5.51749708676154e-05,0,0,0,0.000189487606563093,0
"Breznakiella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0,0,0
"Leadbettera",0,0,0,0,0,0,0.000456533450205897,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,8.91973929385992e-05,0,0,0
"Brachyspira",0.00134242603232562,0,0,0,0,0,0.000456533450205897,0,0.00216459586995108,0,0.000682738326881456,0.0339673913043478,0,0,0,0.000386224796073308,0.000480748429154508,0,0.000197546472807728,0.000568462819689278,0.000589407174264125
"Leptospira",0.00134242603232562,0,0,0,0,0,0.000913066900411793,0,0.00216459586995108,0,0.000682738326881456,0.0339673913043478,0,0,0,0.000551749708676154,0.000480748429154508,0,4.9386618201932e-05,0,0
"Oceanotoga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110349941735231,0,0,0,0,0
"Marinitoga",0,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,0.000110349941735231,0,0,9.8773236403864e-05,0,0
"Pseudothermotoga",0,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,0.000165524912602846,0,0,4.9386618201932e-05,0,0
"Thermosipho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000165524912602846,0,0,9.8773236403864e-05,0,0
"Akkermansia",0.112763786715352,0.138490772649683,0.0581216451844508,0.00423513467728274,0,0.0287026406429392,0.0680234840806786,1.16718159972537,0.00216459586995108,0.707964601769911,0.00341369163440728,0.339673913043478,0.457535885167464,0.736141243360515,0.698018337769891,0.00193112398036654,0.00769197486647212,0.0165907150865794,0.0038521562197507,0.00454770255751423,0.175643337930709
"Roseimicrobium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110349941735231,0,0,0,0,0
"Verrucomicrobium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110349941735231,0,0,0,0,0
"Luteolibacter",0,0,0,0,0,0,0.000456533450205897,0,0.00216459586995108,0,0,0,0,0,0,5.51749708676154e-05,0,0,0,0,0
"Sulfuriroseicoccus",0,0,0,0,0,0,0.000456533450205897,0,0.00216459586995108,0,0.000682738326881456,0,0,0,0,5.51749708676154e-05,0,0,0,0,0
"Opitutus",0,0,0,0,0,0,0.00136960035061769,0,0,0,0,0,0.00149521531100478,0,0,0,0,0,0,0,0.000589407174264125
"Lacunisphaera",0,0,0,0,0,0,0,0,0,0,0,0,0.00448564593301435,0,0,0,0,8.91973929385992e-05,0,0,0
"Ruficoccus",0,0,0,0,0,0,0.000913066900411793,0,0,0,0,0,0,0,0,0.00121384935908754,0.000600935536443135,0,0,0,0
"Methylacidiphilum (ex Ratnadevi et al. 2023)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0,0,0
"Pirellula",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149622203935064,0,5.51749708676154e-05,0,0,0,0,0
"Rhodopirellula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110349941735231,0,0,0,0,0.000589407174264125
"Rubripirellula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110349941735231,0,0,0,0.000189487606563093,0
"Lignipirellula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0,0,0
"Pirellulimonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0,0,0
"Lacipirellula",0.00134242603232562,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,0,0,0,0,0,0
"Limnoglobus",0,0,0,0,0,0,0,0,0,0,0,0,0.00299043062200957,0,0,5.51749708676154e-05,0,0,0,0,0
"Gemmata",0,0,0,0,0,0.0143513203214696,0.000913066900411793,0,0,0,0,0,0,0,0,0.000110349941735231,0,0,0,0,0
"Urbifossiella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0,0,0
"Telmatocola",0,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,0.000110349941735231,0.000120187107288627,0.000445986964692996,0.000148159854605796,0,0.000589407174264125
"Frigoriglobus",0,0,0,0.00423513467728274,0,0,0.000456533450205897,0,0,0,0,0,0.00149521531100478,0,0,5.51749708676154e-05,0,0,0,0,0
"Planctomyces",0,0,0,0,0,0,0.000913066900411793,0,0,0,0,0,0.00149521531100478,0.00598488815740256,0.00197180321403924,5.51749708676154e-05,0,8.91973929385992e-05,0,0,0
"Planctopirus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000589407174264125
"Gimesia",0,0,0,0,0,0,0.000456533450205897,0,0,0,0,0,0,0,0,0,0,0.000535184357631595,4.9386618201932e-05,0,0
"Aquisphaera",0,0,0,0,0,0,0,0,0,0,0,0,0.00448564593301435,0,0,5.51749708676154e-05,0,0,0,0,0.00117881434852825
"Phycisphaera",0,0,0,0,0,0,0.000913066900411793,0,0.00216459586995108,0,0,0,0,0,0,0,0,0,4.9386618201932e-05,0,0
"Sedimentisphaera",0.00134242603232562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000275874854338077,0.000120187107288627,0,0,0,0
"Humisphaera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0,0,0
"Candidatus Uabimicrobium",0,0,0,0,0,0,0.000456533450205897,0,0,0,0,0,0,0,0,5.51749708676154e-05,0.000120187107288627,0,0,0.000189487606563093,0
"Tichowtungia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110349941735231,0,0,0,0,0
"Candidatus Protochlamydia",0.00134242603232562,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,0,0,0,0,0,0
"Granulicella",0,0,0,0,0,0,0.00136960035061769,0,0,0,0,0,0.00149521531100478,0,0,0.000441399766940923,0,0,0,0,0
"Terriglobus",0,0,0,0,0,0,0,0,0.00216459586995108,0,0,0,0,0,0,0.000386224796073308,0.000120187107288627,0,0,0,0
"Edaphobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00197180321403924,5.51749708676154e-05,0,0,0,0,0
"Occallatibacter",0,0,0,0,0,0,0,0,0,0,0,0,0.00149521531100478,0,0,5.51749708676154e-05,0,8.91973929385992e-05,0,0,0
"Paludibaculum",0,0,0,0,0,0,0,0,0,0,0.00136547665376291,0,0.00299043062200957,0,0,0.000110349941735231,0,0,0,0,0
"Geothrix",0.00134242603232562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000386224796073308,0,0,4.9386618201932e-05,0.000189487606563093,0
"Mesoterricola",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.91973929385992e-05,0,0,0
"Holophaga",0.00134242603232562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0,0,0
"Sulfidibacter",0,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0,0,5.51749708676154e-05,0,0,0,0,0
"Thermotomaculum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000220699883470462,0,0,0,0,0
"Luteitalea",0,0,0,0,0,0,0.000913066900411793,0,0,0,0,0,0.00149521531100478,0,0,0.000220699883470462,0,0,4.9386618201932e-05,0,0
"Chloracidobacterium",0,0,0,0,0,0,0,0,0,0,0.000682738326881456,0,0,0.00299244407870128,0,5.51749708676154e-05,0,0,9.8773236403864e-05,0,0
"Cloacibacillus",0,0,0,0,0,0,0,0,0,0.0589970501474926,0,0,0,0.00598488815740256,0,0.000331049825205692,0,0,0,0,0
"Thermanaerovibrio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110349941735231,0,0,0,0,0
"Pyramidobacter",0.00536970412930248,0,0,0,0,0,0,0,0,0,0.00136547665376291,0,0,0.00299244407870128,0,0.00160007415516085,0.000120187107288627,0,0,0,0
"Aminithiophilus",0,0,0,0,0,0,0.000913066900411793,0,0,0,0.000682738326881456,0,0,0,0,0.000110349941735231,0,0,0,0,0
"Aminobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110349941735231,0.000120187107288627,0,0,0,0
"Bdellovibrio",0,0,0,0,0,0,0.000456533450205897,0,0,0,0,0,0.00299043062200957,0,0,0.000275874854338077,0.000480748429154508,8.91973929385992e-05,4.9386618201932e-05,0,0.00176822152279238
"Halobacteriovorax",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000240374214577254,0,0,0,0
"Persicimonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134659983541558,0,0,0,0,0,0,0
"Microvenator",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000165524912602846,0,0,0,0,0
"Dissulfurimicrobium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000165524912602846,0,0,0,0,0
"Dissulfurispira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000165524912602846,0,0,4.9386618201932e-05,0,0
"Caldithrix",0,0,0,0,0,0,0,0,0,0.0589970501474926,0,0,0,0,0,0,0,0,0,0.000189487606563093,0
"Thermosulfidibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0,0,0
"Candidatus Nanosynbacter",0.123503194973957,0.0483107346452382,0.191459537078191,0,0,0,0.530491869139252,0,1.22732585826226,0,0,0,0.0478468899521531,0.0149622203935064,0.00788721285615696,0.0120281436491402,0.00576898114985409,0.00517344879043875,0.00187669149167342,0.0121272068200379,0.0383114663271681
"Deferribacter",0,0,0,0,0,0,0,0,0,0,0,0,0.00149521531100478,0,0,0.000220699883470462,0,0,0,0,0
"Geovibrio",0.00402727809697686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0,0.000189487606563093,0
"Hydrogenobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0,0,0
"Persephonella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000165524912602846,0,0,0,0,0
"Endomicrobium",0,0,0,0,0,0,0,0,0,0,0,0.0113224637681159,0,0,0,0.000165524912602846,0,0,0,0,0
"Dictyoglomus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0.000120187107288627,0,9.8773236403864e-05,0,0
"Sporothrix",0,0,0,0,0,0,0.000456533450205897,0,0,0,0,0,0.00149521531100478,0.00299244407870128,0,0.000551749708676154,0.000240374214577254,0,4.9386618201932e-05,0.000378975213126186,0.0023576286970565
"Neurospora",0.00134242603232562,0,0,0,0,0,0.000913066900411793,0,0,0.0589970501474926,0,0.0113224637681159,0.00747607655502392,0.00897733223610384,0.00197180321403924,0.000331049825205692,0.000721122643731762,0.000267592178815798,0.000296319709211592,0.000189487606563093,0.000589407174264125
"Thermothelomyces",0,0,0,0,0,0,0,0,0,0,0.00409642996128874,0,0.00747607655502392,0,0.00197180321403924,0.000220699883470462,0.000120187107288627,8.91973929385992e-05,0,0.000189487606563093,0.000589407174264125
"Pyricularia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51749708676154e-05,0,0,0,0.000189487606563093,0
"Lomentospora",0.00134242603232562,0,0,0,0,0,0,0,0,0,0,0,0.00299043062200957,0,0.00394360642807848,0,0.000120187107288627,0,0,0,0
"Scedosporium",0,0,0,0,0,0,0.000456533450205897,0,0,0,0,0,0.00149521531100478,0,0,0.000110349941735231,0,0,0,0,0
"Fusarium",0,0,0,0,0,0,0.000456533450205897,0,0,0,0,0.0113224637681159,0.00299043062200957,0.00598488815740256,0.00394360642807848,0.000441399766940923,0.000240374214577254,0.000624381750570194,9.8773236403864e-05,0.000947438032815464,0.00117881434852825
"Purpureocillium",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00299244407870128,0.00197180321403924,0.000165524912602846,0,0,0,0,0.000589407174264125
"Trichoderma",0,0,0,0,0,0,0,0,0,0,0,0.0113224637681159,0.00448564593301435,0.00149622203935064,0,5.51749708676154e-05,0.000240374214577254,0,0,0,0.000589407174264125
"Ustilaginoidea",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149622203935064,0,0,0.000240374214577254,0,0,0,0
"Colletotrichum",0,0,0.00341892030496769,0,0,0.0143513203214696,0,0,0,0,0.000682738326881456,0.0452898550724638,0,0.00149622203935064,0,0.000165524912602846,0.000240374214577254,0,0.000148159854605796,0,0
"Aspergillus",0.00268485206465124,0.00644143128603176,0.00683784060993538,0.00847026935456547,0.0058503480957117,0,0.000913066900411793,0,0,0,0.00273095330752583,0.0113224637681159,0.218301435406699,0.526670157851425,0.10253376713004,0.00121384935908754,0.00168261950204078,0.00222993482346498,0.000345706327413524,0.000378975213126186,0.0200398439249803
"Penicilliopsis",0,0,0,0,0,0,0,0,0,0,0,0,0.00149521531100478,0,0,5.51749708676154e-05,0,0,4.9386618201932e-05,0,0
"Penicillium",0,0,0,0,0,0,0,0,0,0,0,0,0,0.130171317423506,0.0650695060632949,5.51749708676154e-05,0,0,0,0,0
"Talaromyces",0.00134242603232562,0,0,0,0.0058503480957117,0,0,0,0,0,0,0,0.00149521531100478,0.00149622203935064,0,0.000110349941735231,0,0,0,0.000189487606563093,0.000589407174264125
"Byssoonygena",0,0,0,0,0,0,0,0,0,0,0,0,0.00149521531100478,0,0,5.51749708676154e-05,0,0,0,0,0
"Coccidioides",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120187107288627,8.91973929385992e-05,9.8773236403864e-05,0,0.000589407174264125
"Amauroascus",0,0,0,0,0,0.0143513203214696,0,0,0,0,0,0,0,0,0.00197180321403924,0,0.000120187107288627,8.91973929385992e-05,0,0,0.000589407174264125
"Paracoccidioides",0.00134242603232562,0,0,0,0,0,0,0,0,0,0,0,0.00149521531100478,0.00448866611805192,0,0.000110349941735231,0.000120187107288627,8.91973929385992e-05,0,0,0.000589407174264125
"Histoplasma",0,0.00322071564301588,0.00341892030496769,0,0,0,0,0,0.00216459586995108,0,0,0.0113224637681159,0.00149521531100478,0.00149622203935064,0,0.000110349941735231,0.000120187107288627,0.000267592178815798,9.8773236403864e-05,0,0
"Exophiala",0.00134242603232562,0,0,0,0,0,0,0,0,0,0,0,0.00299043062200957,0,0,0,0,0,0,0,0.000589407174264125
"Cladophialophora",0,0,0,0,0,0,0.000456533450205897,0,0,0,0,0,0,0.00149622203935064,0,0.000275874854338077,0.000120187107288627,8.91973929385992e-05,0,0,0
"Fonsecaea",0,0,0,0,0,0,0,0,0,0,0,0,0.00149521531100478,0,0,0,0,0,0,0,0.000589407174264125
"Ascochyta",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134659983541558,0,0,0.000240374214577254,0,4.9386618201932e-05,0,0
"Cenococcum",0,0,0,0.00423513467728274,0,0,0,0,0,0,0,0.0113224637681159,0.00149521531100478,0.00149622203935064,0.00197180321403924,0.000165524912602846,0.000240374214577254,0,0,0,0.000589407174264125
"Zymoseptoria",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074811101967532,0,0,0,0,0,0,0
"Fulvia",0,0.00322071564301588,0,0,0,0,0,0,0,0,0,0,0,0,0.00197180321403924,5.51749708676154e-05,0,8.91973929385992e-05,0,0,0
"Candida",0.00134242603232562,0,0,0.0635270201592411,0.076054525244252,0.0574052812858783,0.000456533450205897,0,0,0,0.000682738326881456,0,0,0,0,0.000110349941735231,0.000240374214577254,8.91973929385992e-05,9.8773236403864e-05,0,0.000589407174264125
"Candida/Metschnikowiaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149622203935064,0,5.51749708676154e-05,0,0,0,0,0
"Clavispora",0,0,0,0,0,0,0,0,0,0,0,0,0.282595693779904,0,0,0,0,0,0,0.000189487606563093,0
"Saccharomyces",0,0,0,0,0,0.100459242250287,0.000913066900411793,0,0,0,0.000682738326881456,0.0226449275362319,0.00149521531100478,0.00149622203935064,0.0216898353544316,0,0,0,0.0234586436459177,0.0610150093133159,0.00117881434852825
"Nakaseomyces",0,0.00322071564301588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110349941735231,0,0,0,0,0
"Schizosaccharomyces",0,0,0,0.00423513467728274,0,0,0,0,0,0,0.000682738326881456,0,0,0.00149622203935064,0,5.51749708676154e-05,0.000240374214577254,0.000178394785877198,0,0,0
"Pneumocystis",0.00134242603232562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cryptococcus",0,0,0,0,0,0,0.0118698697053533,0.102986611740474,0.025975150439413,0.176991150442478,0,0.407608695652174,0.0104665071770335,0.00299244407870128,0,0.000165524912602846,0.000360561321865881,8.91973929385992e-05,9.8773236403864e-05,0,0.0023576286970565
